batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p60__scope_3__0046,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"a necessary step for us on the path to net zero – strong collaboration between our clients, government and the broader industry along with advancing technology to help deliver solutions for decarbonizing the economy. Ongoing Enhancements to",,60,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p60__scope_3__0047,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Process emissions,过程排放,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"a necessary step for us on the path to net zero – strong collaboration between our clients, government and the broader industry along with advancing technology to help deliver solutions for decarbonizing the economy. Ongoing Enhancements to",,60,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p60__scope_3__0048,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"a necessary step for us on the path to net zero – strong collaboration between our clients, government and the broader industry along with advancing technology to help deliver solutions for decarbonizing the economy. Ongoing Enhancements to",,60,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p60__scope_3__0049,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"a necessary step for us on the path to net zero – strong collaboration between our clients, government and the broader industry along with advancing technology to help deliver solutions for decarbonizing the economy. Ongoing Enhancements to",,60,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p61__scope_3__0050,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"emissions footprint in accordance with PCAF guidance, and disclose it on an asset class and sector basis. For each sector, we aim to provide an estimate that includes most parts of the value chain, even if client-reported data is not availa",,61,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p61__scope_3__0051,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"emissions footprint in accordance with PCAF guidance, and disclose it on an asset class and sector basis. For each sector, we aim to provide an estimate that includes most parts of the value chain, even if client-reported data is not availa",,61,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p61__scope_3__0052,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Value-chain activities,价值链活动,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"emissions footprint in accordance with PCAF guidance, and disclose it on an asset class and sector basis. For each sector, we aim to provide an estimate that includes most parts of the value chain, even if client-reported data is not availa",,61,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p61__scope_3__0053,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Secondary data,次级数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"emissions footprint in accordance with PCAF guidance, and disclose it on an asset class and sector basis. For each sector, we aim to provide an estimate that includes most parts of the value chain, even if client-reported data is not availa",,61,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p62__scope_3__0054,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"m financed emission targets. 2 For Listed Equity and Corporate Bonds, the financed emissions footprint estimation currently only includes on-balance sheet Corporate Bonds. The financed emissions for the Listed Equity portion of this asset c",,62,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p62__scope_3__0055,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"m financed emission targets. 2 For Listed Equity and Corporate Bonds, the financed emissions footprint estimation currently only includes on-balance sheet Corporate Bonds. The financed emissions for the Listed Equity portion of this asset c",,62,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p62__scope_3__0056,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"m financed emission targets. 2 For Listed Equity and Corporate Bonds, the financed emissions footprint estimation currently only includes on-balance sheet Corporate Bonds. The financed emissions for the Listed Equity portion of this asset c",,62,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p63__scope_3__0057,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,"– – – – – – – 69,213 317,477 386,690 % YOY13 10% 49% -15% 40% 22% 13% 40% 19% 10% 9% 12% Financed Emissions (MtCO2e) Scope5 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 2019 Performance indicators for which EY provided ",,63,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p63__scope_3__0058,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,"– – – – – – – 69,213 317,477 386,690 % YOY13 10% 49% -15% 40% 22% 13% 40% 19% 10% 9% 12% Financed Emissions (MtCO2e) Scope5 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 1–2 3 2019 Performance indicators for which EY provided ",,63,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p64__scope_3__0059,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"r Metals & Mining under “Industrials” and have combined Oil & Gas and Coal under “Energy.” Conversely, we have separated “Transport” into “Automotive,” “Shipping” and “Aviation.” 3 For Commercial Real Estate, financed emissions attributed t",,64,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p64__scope_3__0060,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"r Metals & Mining under “Industrials” and have combined Oil & Gas and Coal under “Energy.” Conversely, we have separated “Transport” into “Automotive,” “Shipping” and “Aviation.” 3 For Commercial Real Estate, financed emissions attributed t",,64,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p64__scope_3__0061,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"r Metals & Mining under “Industrials” and have combined Oil & Gas and Coal under “Energy.” Conversely, we have separated “Transport” into “Automotive,” “Shipping” and “Aviation.” 3 For Commercial Real Estate, financed emissions attributed t",,64,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p66__scope_3__0062,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"r Metals & Mining under “Industrials” and have combined Oil & Gas and Coal under “Energy.” Conversely, we have separated “Transport” into “Automotive,” “Shipping” and “Aviation.” 3 For Commercial Real Estate, financed emissions attributed t",,66,seed_batch_05,medium
batch_05,batch_05__r168_torontodominionbank__20240__sustainabilityreport__p66__scope_3__0063,r168_torontodominionbank__20240__sustainabilityreport,r168_torontodominionbank,多伦多道明银行,TORONTO-DOMINION BANK,168,r168_torontodominionbank,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,PCAF financed emissions methodology,PCAF投融资排放方法,,,Explicit mention,原文明确提及,"r Metals & Mining under “Industrials” and have combined Oil & Gas and Coal under “Energy.” Conversely, we have separated “Transport” into “Automotive,” “Shipping” and “Aviation.” 3 For Commercial Real Estate, financed emissions attributed t",,66,seed_batch_05,medium
