queue_id,company_id,world500_rank,company_name_en,report_id,inventory_year,financial_subsector,cat15_disclosure_status,pcaf_standard_mentioned,financed_or_facilitated_or_insured,asset_class,portfolio_segment,absolute_emissions_mtco2e,intensity_value,intensity_unit,attribution_factor,exposure_amount,evic_or_enterprise_value,pcaf_data_quality_score,coverage_percent,scope_included,evidence_page,source_file,review_decision,reviewer_note,confidence_level
pcaf_cat15_00546,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00547,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00548,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00549,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00550,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00551,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00552,r360_unitedservicesautomobileassn,360,UNITED SERVICES AUTOMOBILE ASSN.,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00553,r365_travelers公司,365,Travelers,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00554,r365_travelers公司,365,Travelers,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00555,r365_travelers公司,365,Travelers,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00556,r365_travelers公司,365,Travelers,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00557,r365_travelers公司,365,Travelers,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00558,r365_travelers公司,365,Travelers,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00559,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00560,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00561,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00562,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00563,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00564,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00565,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00566,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00567,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00568,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00569,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00570,r370_shenzheninvestmentholdings,370,SHENZHEN INVESTMENT HOLDINGS,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00571,r372_hanwha,372,HANWHA,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00572,r372_hanwha,372,HANWHA,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00573,r372_hanwha,372,HANWHA,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00574,r372_hanwha,372,HANWHA,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00575,r372_hanwha,372,HANWHA,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00576,r372_hanwha,372,HANWHA,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00577,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00578,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00579,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00580,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00581,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00582,r373_usbancorp,373,U.S. BANCORP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00583,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00584,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00585,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00586,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00587,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00588,r381_taikanginsurancegroup,381,TAIKANG INSURANCE GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00589,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00590,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00591,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00592,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00593,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00594,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00595,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00596,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00597,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00598,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00599,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00600,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00601,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00602,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00603,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00604,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00605,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00606,r396_standardchartered,396,STANDARD CHARTERED,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00607,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00608,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00609,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00610,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00611,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00612,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00613,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00614,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00615,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00616,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00617,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00618,r402_hangzhouindustrialinvestmentgroup,402,HANGZHOU INDUSTRIAL INVESTMENT GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00619,r404_dzbank,404,DZ BANK,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00620,r404_dzbank,404,DZ BANK,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00621,r404_dzbank,404,DZ BANK,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00622,r404_dzbank,404,DZ BANK,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00623,r404_dzbank,404,DZ BANK,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00624,r404_dzbank,404,DZ BANK,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00625,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00626,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00627,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00628,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00629,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00630,r414_guangdongguangxinholdingsgroup,414,GUANGDONG GUANGXIN HOLDINGS GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00631,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00632,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00633,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00634,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00635,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00636,r419_mapfregroup,419,MAPFRE GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00637,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00638,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00639,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00640,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00641,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00642,r446_aiagroup,446,AIA GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00643,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00644,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00645,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00646,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00647,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00648,r449_nationalaustraliabank,449,NATIONAL AUSTRALIA BANK,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00649,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00650,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00651,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00652,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00653,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00654,r454_sompoholdings,454,SOMPO HOLDINGS,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00655,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00656,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00657,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00658,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00659,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00660,r457_molinahealthcare公司,457,Molina Healthcare,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00661,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00662,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00663,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00664,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00665,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00666,r461_rabobankgroup,461,RABOBANK GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00667,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00668,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00669,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00670,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00671,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00672,r466_bankofnewyorkmellon,466,BANK OF NEW YORK MELLON,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00673,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00674,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00675,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00676,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00677,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00678,r472_guangxiinvestmentgroup,472,GUANGXI INVESTMENT GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00679,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00680,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00681,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00682,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00683,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00684,r473_vtbbank,473,VTB BANK,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00685,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00686,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00687,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00688,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00689,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00690,r476_powercorpofcanada,476,POWER CORP. OF CANADA,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00691,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00692,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00693,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00694,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00695,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00696,r477_truistfinancial公司,477,Truist Financial,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00697,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00698,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00699,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00700,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00701,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00702,r484_commonwealthbankofaustralia,484,COMMONWEALTH BANK OF AUSTRALIA,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00703,r490_visa公司,490,Visa公司,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00704,r490_visa公司,490,Visa公司,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00705,r490_visa公司,490,Visa公司,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00706,r490_visa公司,490,Visa公司,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00707,r490_visa公司,490,Visa公司,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00708,r490_visa公司,490,Visa公司,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00709,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00710,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00711,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00712,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00713,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00714,r491_apolloglobalmanagement,491,APOLLO GLOBAL MANAGEMENT,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
