queue_id,priority_rank,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,report_id,report_title,inventory_year,scope3_category_code,scope3_category_en,current_screening_status,current_reported_value_mtco2e,current_evidence_page,missing_or_conflict_type,relevance_basis_en,quantitative_share_percent,source_layer,source_file,review_decision,corrected_value_mtco2e,corrected_status,corrected_evidence_page,reviewer_note,confidence_level
scope3_screen_05864,5864,r391_西班牙acs集团,391,ACS Group,西班牙ACS,E,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05865,5865,r391_西班牙acs集团,391,ACS Group,西班牙ACS,E,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05866,5866,r392_coop集团,392,Coop,Coop,F,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05867,5867,r392_coop集团,392,Coop,Coop,F,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05868,5868,r392_coop集团,392,Coop,Coop,F,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05869,5869,r392_coop集团,392,Coop,Coop,F,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05870,5870,r392_coop集团,392,Coop,Coop,F,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05871,5871,r392_coop集团,392,Coop,Coop,F,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05872,5872,r392_coop集团,392,Coop,Coop,F,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05873,5873,r392_coop集团,392,Coop,Coop,F,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05874,5874,r392_coop集团,392,Coop,Coop,F,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05875,5875,r392_coop集团,392,Coop,Coop,F,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05876,5876,r392_coop集团,392,Coop,Coop,F,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05877,5877,r392_coop集团,392,Coop,Coop,F,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05878,5878,r392_coop集团,392,Coop,Coop,F,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05879,5879,r392_coop集团,392,Coop,Coop,F,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05880,5880,r392_coop集团,392,Coop,Coop,F,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05881,5881,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05882,5882,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05883,5883,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05884,5884,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05885,5885,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05886,5886,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05887,5887,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05888,5888,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05889,5889,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05890,5890,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05891,5891,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05892,5892,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05893,5893,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05894,5894,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05895,5895,r393_fairfaxfinancialholdings,393,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05896,5896,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05897,5897,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05898,5898,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05899,5899,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05900,5900,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05901,5901,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05902,5902,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05903,5903,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05904,5904,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05905,5905,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05906,5906,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05907,5907,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05908,5908,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05909,5909,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05910,5910,r394_guangzhouindustrialinvestmentholdings,394,GUANGZHOU INDUSTRIAL INVESTMENT HOLDINGS,广州工业投资控股集团有限公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05911,5911,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05912,5912,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05913,5913,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05914,5914,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05915,5915,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05916,5916,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05917,5917,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05918,5918,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05919,5919,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05920,5920,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05921,5921,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05922,5922,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05923,5923,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05924,5924,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05925,5925,r395_pbfenergy公司,395,PBF Energy,PBF Energy,D,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05926,5926,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05927,5927,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05928,5928,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05929,5929,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05930,5930,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05931,5931,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05932,5932,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05933,5933,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05934,5934,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05935,5935,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05936,5936,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05937,5937,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05938,5938,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05939,5939,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05940,5940,r396_standardchartered,396,STANDARD CHARTERED,渣打银行,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05941,5941,r397_xiaomi,397,XIAOMI,小米集团,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05942,5942,r397_xiaomi,397,XIAOMI,小米集团,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05943,5943,r397_xiaomi,397,XIAOMI,小米集团,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05944,5944,r397_xiaomi,397,XIAOMI,小米集团,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05945,5945,r397_xiaomi,397,XIAOMI,小米集团,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05946,5946,r397_xiaomi,397,XIAOMI,小米集团,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05947,5947,r397_xiaomi,397,XIAOMI,小米集团,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05948,5948,r397_xiaomi,397,XIAOMI,小米集团,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05949,5949,r397_xiaomi,397,XIAOMI,小米集团,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05950,5950,r397_xiaomi,397,XIAOMI,小米集团,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05951,5951,r397_xiaomi,397,XIAOMI,小米集团,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05952,5952,r397_xiaomi,397,XIAOMI,小米集团,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05953,5953,r397_xiaomi,397,XIAOMI,小米集团,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05954,5954,r397_xiaomi,397,XIAOMI,小米集团,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05955,5955,r397_xiaomi,397,XIAOMI,小米集团,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05956,5956,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05957,5957,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05958,5958,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05959,5959,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05960,5960,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05961,5961,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05962,5962,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05963,5963,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05964,5964,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05965,5965,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05966,5966,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05967,5967,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05968,5968,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05969,5969,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05970,5970,r398_compassgroup,398,COMPASS GROUP,康帕斯集团,H,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05971,5971,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05972,5972,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05973,5973,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05974,5974,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05975,5975,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05976,5976,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05977,5977,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05978,5978,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05979,5979,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05980,5980,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05981,5981,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05982,5982,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05983,5983,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05984,5984,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05985,5985,r399_meijiyasudalifeinsurance,399,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05986,5986,r400_gsk,400,GSK,葛兰素史克集团,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05987,5987,r400_gsk,400,GSK,葛兰素史克集团,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05988,5988,r400_gsk,400,GSK,葛兰素史克集团,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05989,5989,r400_gsk,400,GSK,葛兰素史克集团,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05990,5990,r400_gsk,400,GSK,葛兰素史克集团,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05991,5991,r400_gsk,400,GSK,葛兰素史克集团,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05992,5992,r400_gsk,400,GSK,葛兰素史克集团,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05993,5993,r400_gsk,400,GSK,葛兰素史克集团,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05994,5994,r400_gsk,400,GSK,葛兰素史克集团,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05995,5995,r400_gsk,400,GSK,葛兰素史克集团,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05996,5996,r400_gsk,400,GSK,葛兰素史克集团,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05997,5997,r400_gsk,400,GSK,葛兰素史克集团,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05998,5998,r400_gsk,400,GSK,葛兰素史克集团,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_05999,5999,r400_gsk,400,GSK,葛兰素史克集团,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_06000,6000,r400_gsk,400,GSK,葛兰素史克集团,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
