evidence_page,relation,source,target
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0580,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0580,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0580,activity::Financed emissions
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0580,scope3::15.0
58,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0581
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0581,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0581,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0581,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0581,scope3::15.0
58,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0582
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0582,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0582,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p58__scope_3__0582,scope3::15.0
59,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0583
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0583,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0583,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0583,activity::Financed emissions
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0583,scope3::15.0
59,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0584
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0584,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0584,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_1__0584,scope3::15.0
59,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0585
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0585,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0585,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0585,activity::Financed emissions
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0585,scope3::15.0
59,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0586
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0586,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0586,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p59__scope_3__0586,scope3::15.0
61,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0587
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0587,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0587,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0587,activity::Mobile emission source
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0587,scope3::6.0
61,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0588
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0588,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0588,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0588,activity::Business travel
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0588,scope3::6.0
61,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0589
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0589,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0589,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0589,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0589,scope3::6.0
61,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0590
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0590,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0590,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p61__scope_1__0590,scope3::6.0
452,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_1__0591
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_1__0591,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_1__0591,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_1__0591,activity::Value-chain activities
452,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_2__0592
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_2__0592,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_2__0592,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_2__0592,activity::Value-chain activities
452,documents_methodology,report::r067_hsbcholdings__20240__annualreport,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_3__0593
,for_scope,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_3__0593,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_3__0593,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r067_hsbcholdings__20240__annualreport__p452__scope_3__0593,activity::Value-chain activities
40,documents_methodology,report::r071_citicgroup__20240__other,methodology::batch_02__r071_citicgroup__20240__other__p40__inventory__0594
,has_assurance_stage,methodology::batch_02__r071_citicgroup__20240__other__p40__inventory__0594,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r071_citicgroup__20240__other__p40__inventory__0594,calc_method::PCAF financed emissions methodology
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0595
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0595,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0595,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0595,assurance::Report disclosure
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0596
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0596,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0596,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0596,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0596,activity::Mobile emission source
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0597
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0597,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0597,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0597,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0597,activity::Fugitive emissions
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0598
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0598,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0598,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0598,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0598,activity::Purchased electricity
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0599
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0599,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0599,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0599,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_2__0599,activity::Purchased steam
43,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0600
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0600,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0600,activity::Fugitive emissions
88,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p88__inventory__0601
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p88__inventory__0601,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p88__inventory__0601,activity::Fugitive emissions
140,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p140__inventory__0602
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p140__inventory__0602,assurance::Verification
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p140__inventory__0602,activity::Fugitive emissions
143,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0603
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0603,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0603,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0603,activity::Business travel
,has_scope3_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0603,scope3::6.0
143,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0604
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0604,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0604,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0604,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0604,scope3::11.0
143,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0605
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0605,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0605,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0605,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0605,scope3::6.0
143,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0606
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0606,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0606,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0606,scope3::6.0
143,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0607
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0607,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0607,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p143__scope_3__0607,scope3::11.0
22,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0608
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0608,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0608,assurance::Report disclosure
22,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0609
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0609,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0609,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0609,activity::Process emissions
22,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0610
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0610,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0610,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p22__inventory__0610,activity::Value-chain activities
30,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p30__inventory__0611
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p30__inventory__0611,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p30__inventory__0611,assurance::Verification
,has_calculation_method,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p30__inventory__0611,calc_method::Life-cycle assessment
31,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p31__inventory__0612
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p31__inventory__0612,assurance::Verification
,has_calculation_method,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p31__inventory__0612,calc_method::Life-cycle assessment
35,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p35__inventory__0613
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p35__inventory__0613,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p35__inventory__0613,assurance::Report disclosure
37,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p37__inventory__0614
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p37__inventory__0614,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p37__inventory__0614,assurance::Report disclosure
39,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_1__0615
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_1__0615,scope::Scope 1
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_1__0615,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_1__0615,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_1__0615,calc_method::Market-based
39,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_2__0616
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_2__0616,scope::Scope 2
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_2__0616,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_2__0616,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p39__scope_2__0616,calc_method::Market-based
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0617
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0617,scope::Scope 1
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0617,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0617,assurance::Report disclosure
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0618
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0618,scope::Scope 1
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0618,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0618,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0618,activity::Stationary emission source
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0619
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0619,scope::Scope 1
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0619,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0619,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0619,activity::Mobile emission source
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0620
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0620,scope::Scope 1
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0620,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0620,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_1__0620,activity::Value-chain activities
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0621
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0621,scope::Scope 3
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0621,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0621,assurance::Report disclosure
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0622
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0622,scope::Scope 3
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0622,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0622,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0622,activity::Stationary emission source
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0623
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0623,scope::Scope 3
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0623,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0623,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0623,activity::Mobile emission source
40,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0624
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0624,scope::Scope 3
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0624,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0624,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p40__scope_3__0624,activity::Value-chain activities
42,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p42__inventory__0625
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p42__inventory__0625,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p42__inventory__0625,assurance::Report disclosure
43,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0626
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0626,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p43__inventory__0626,assurance::Report disclosure
76,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p76__inventory__0627
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p76__inventory__0627,assurance::Verification
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p76__inventory__0627,activity::Value-chain activities
78,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p78__inventory__0628
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p78__inventory__0628,assurance::Assurance
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p78__inventory__0628,activity::Value-chain activities
82,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p82__inventory__0629
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p82__inventory__0629,assurance::Verification
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p82__inventory__0629,activity::Value-chain activities
92,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p92__inventory__0630
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p92__inventory__0630,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p92__inventory__0630,assurance::Report disclosure
115,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p115__inventory__0631
,has_data_source_type,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p115__inventory__0631,data_source::Estimated data
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p115__inventory__0631,assurance::Verification
127,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p127__scope_3__0632
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p127__scope_3__0632,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p127__scope_3__0632,assurance::Assurance
,has_activity_category,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p127__scope_3__0632,activity::Value-chain activities
140,documents_methodology,report::r073_hyundaimotor__20250__sustainabilityreport,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p140__scope_1__0633
,for_scope,methodology::batch_02__r073_hyundaimotor__20250__sustainabilityreport__p140__scope_1__0633,scope::Scope 1
