evidence_page,relation,source,target
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0710,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0710,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0710,scope3::11.0
147,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_1__0711
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_1__0711,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_1__0711,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_1__0711,calc_method::PCAF financed emissions methodology
147,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_2__0712
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_2__0712,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_2__0712,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_2__0712,calc_method::PCAF financed emissions methodology
147,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_3__0713
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_3__0713,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_3__0713,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p147__scope_3__0713,calc_method::PCAF financed emissions methodology
14,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p14__inventory__0714
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p14__inventory__0714,assurance::Assurance
,has_boundary_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p14__inventory__0714,boundary::Business-unit boundary
25,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0715
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0715,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0715,assurance::Report disclosure
25,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0716
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0716,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0716,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0716,activity::Process emissions
25,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0717
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0717,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0717,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p25__inventory__0717,activity::Value-chain activities
40,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p40__inventory__0718
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p40__inventory__0718,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p40__inventory__0718,assurance::Verification
70,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p70__inventory__0719
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p70__inventory__0719,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p70__inventory__0719,assurance::Report disclosure
83,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p83__inventory__0720
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p83__inventory__0720,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p83__inventory__0720,assurance::Report disclosure
84,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p84__inventory__0721
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p84__inventory__0721,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p84__inventory__0721,assurance::Report disclosure
85,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p85__inventory__0722
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p85__inventory__0722,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p85__inventory__0722,assurance::Report disclosure
125,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p125__inventory__0723
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p125__inventory__0723,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p125__inventory__0723,assurance::Report disclosure
126,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0724
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0724,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0724,assurance::Verification
126,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0725
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0725,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0725,assurance::Verification
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p126__inventory__0725,scope3::1.0
127,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0726
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0726,data_source::Secondary data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0726,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0726,calc_method::PCAF financed emissions methodology
127,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0727
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0727,data_source::Secondary data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0727,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0727,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0727,activity::Mobile emission source
127,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0728
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0728,data_source::Secondary data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0728,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0728,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p127__inventory__0728,activity::Process emissions
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0729
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0729,scope::Scope 1
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0729,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0729,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0729,calc_method::PCAF financed emissions methodology
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,scope::Scope 1
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0730,scope3::15.0
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731,scope::Scope 1
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0731,scope3::1.0
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732,scope::Scope 1
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_1__0732,scope3::15.0
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0733
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0733,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0733,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0733,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0733,calc_method::PCAF financed emissions methodology
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0734,scope3::15.0
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0735,scope3::1.0
128,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p128__scope_3__0736,scope3::15.0
131,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p131__inventory__0737
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p131__inventory__0737,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p131__inventory__0737,assurance::Report disclosure
132,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0738
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0738,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0738,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0738,assurance::Report disclosure
132,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0739
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0739,scope::Scope 3
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0739,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0739,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p132__scope_3__0739,activity::Value-chain activities
133,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p133__inventory__0740
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p133__inventory__0740,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p133__inventory__0740,assurance::Report disclosure
134,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p134__inventory__0741
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p134__inventory__0741,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p134__inventory__0741,assurance::Report disclosure
148,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p148__inventory__0742
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p148__inventory__0742,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p148__inventory__0742,assurance::Report disclosure
150,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p150__inventory__0743
,has_data_source_type,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p150__inventory__0743,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p150__inventory__0743,assurance::Verification
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0744
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0744,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0744,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0744,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0744,scope3::15.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0745
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0745,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0745,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0745,scope3::1.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0746
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0746,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0746,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_1__0746,scope3::15.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0747
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0747,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0747,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0747,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0747,scope3::15.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0748
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0748,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0748,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0748,scope3::1.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0749
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0749,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0749,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_2__0749,scope3::15.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0750
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0750,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0750,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0750,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0750,scope3::15.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0751
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0751,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0751,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0751,scope3::1.0
88,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0752
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0752,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0752,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p88__scope_3__0752,scope3::15.0
89,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0753
,for_scope,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0753,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0753,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0753,activity::Process emissions
,has_scope3_category,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0753,scope3::1.0
89,documents_methodology,report::r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport,methodology::batch_05__r208_sumitomomitsuifinancialgroup__20250__sustainabilityreport__p89__scope_3__0754
