evidence_page,relation,source,target
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p369__scope_3__0545,boundary::Operational control
374,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0546
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0546,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0546,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0546,scope3::1.0
374,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0547
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0547,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0547,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_1__0547,scope3::11.0
374,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0548
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0548,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0548,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0548,scope3::1.0
374,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0549
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0549,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0549,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r013_shell__20240__annualreport__p374__scope_3__0549,scope3::11.0
375,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_1__0550
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_1__0550,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_1__0550,assurance::Report disclosure
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_1__0550,boundary::Operational control
375,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_2__0551
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_2__0551,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_2__0551,assurance::Report disclosure
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_2__0551,boundary::Operational control
375,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_3__0552
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_3__0552,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_3__0552,assurance::Report disclosure
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p375__scope_3__0552,boundary::Operational control
378,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p378__scope_1__0553
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p378__scope_1__0553,scope::Scope 1
,has_data_source_type,methodology::batch_01__r013_shell__20240__annualreport__p378__scope_1__0553,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p378__scope_1__0553,assurance::Report disclosure
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p378__scope_1__0553,boundary::Operational control
436,documents_methodology,report::r013_shell__20240__annualreport,methodology::batch_01__r013_shell__20240__annualreport__p436__scope_1__0554
,for_scope,methodology::batch_01__r013_shell__20240__annualreport__p436__scope_1__0554,scope::Scope 1
,has_data_source_type,methodology::batch_01__r013_shell__20240__annualreport__p436__scope_1__0554,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r013_shell__20240__annualreport__p436__scope_1__0554,assurance::Report disclosure
,has_boundary_type,methodology::batch_01__r013_shell__20240__annualreport__p436__scope_1__0554,boundary::Operational control
68,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p68__inventory__0555
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p68__inventory__0555,assurance::Verification
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p68__inventory__0555,activity::Mobile emission source
70,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0556
,has_data_source_type,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0556,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0556,assurance::Report disclosure
70,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0557
,has_data_source_type,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0557,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0557,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p70__inventory__0557,activity::Mobile emission source
72,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p72__inventory__0558
,has_data_source_type,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p72__inventory__0558,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p72__inventory__0558,assurance::Report disclosure
79,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p79__inventory__0559
,has_data_source_type,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p79__inventory__0559,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p79__inventory__0559,assurance::Report disclosure
103,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p103__inventory__0560
,has_data_source_type,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p103__inventory__0560,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p103__inventory__0560,assurance::Report disclosure
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0561
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0561,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0561,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0561,activity::Mobile emission source
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0561,scope3::15.0
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0562
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0562,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0562,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_1__0562,scope3::15.0
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0563
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0563,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0563,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0563,activity::Mobile emission source
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0563,scope3::15.0
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0564
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0564,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0564,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_2__0564,scope3::15.0
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0565
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0565,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0565,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0565,activity::Mobile emission source
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0565,scope3::15.0
106,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0566
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0566,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0566,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p106__scope_3__0566,scope3::15.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0567
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0567,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0567,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0567,scope3::1.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0568
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0568,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0568,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_1__0568,scope3::11.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0569
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0569,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0569,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0569,scope3::1.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0570
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0570,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0570,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_2__0570,scope3::11.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0571
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0571,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0571,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0571,scope3::1.0
108,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0572
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0572,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0572,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p108__scope_3__0572,scope3::11.0
122,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_1__0573
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_1__0573,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_1__0573,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_1__0573,activity::Value-chain activities
122,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_2__0574
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_2__0574,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_2__0574,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_2__0574,activity::Value-chain activities
122,documents_methodology,report::r015_toyotamotor__20240__integratedreport,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_3__0575
,for_scope,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_3__0575,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_3__0575,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r015_toyotamotor__20240__integratedreport__p122__scope_3__0575,activity::Value-chain activities
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0576
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0576,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0576,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0576,activity::Waste in operations
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0576,scope3::5.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0577
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0577,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0577,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0577,activity::Business travel
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0577,scope3::6.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0578
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0578,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0578,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0578,activity::Value-chain activities
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0578,scope3::1.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0579
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0579,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0579,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0579,scope3::1.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0580
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0580,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0580,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0580,scope3::3.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0581
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0581,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0581,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0581,scope3::5.0
64,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0582
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0582,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0582,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p64__scope_3__0582,scope3::6.0
66,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0583
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0583,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0583,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0583,calc_method::Market-based
66,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0584
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0584,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0584,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0584,calc_method::Market-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p66__scope_2__0584,activity::Purchased electricity
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0585
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0585,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0585,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0585,calc_method::Spend-based
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586,calc_method::Spend-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586,activity::Waste in operations
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0586,scope3::5.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587,calc_method::Spend-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587,activity::Business travel
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0587,scope3::6.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588,calc_method::Spend-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588,activity::Value-chain activities
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0588,scope3::1.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0589
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0589,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0589,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0589,calc_method::Spend-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0589,scope3::1.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0590
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0590,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0590,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0590,calc_method::Spend-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0590,scope3::3.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0591
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0591,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0591,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0591,calc_method::Spend-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0591,scope3::5.0
67,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0592
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0592,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0592,assurance::Report disclosure
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0592,calc_method::Spend-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p67__scope_3__0592,scope3::6.0
68,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0593
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0593,scope::Scope 2
,has_data_source_type,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0593,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0593,assurance::Report disclosure
68,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0594
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0594,scope::Scope 2
,has_data_source_type,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0594,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0594,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p68__scope_2__0594,activity::Mobile emission source
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0595
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0595,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0595,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0595,calc_method::Market-based
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596,calc_method::Market-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596,activity::Waste in operations
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0596,scope3::5.0
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597,calc_method::Market-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597,activity::Business travel
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0597,scope3::6.0
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598,calc_method::Market-based
,has_activity_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598,activity::Value-chain activities
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0598,scope3::1.0
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0599
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0599,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0599,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0599,calc_method::Market-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0599,scope3::1.0
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0600
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0600,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0600,assurance::Assurance
,has_calculation_method,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0600,calc_method::Market-based
,has_scope3_category,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0600,scope3::3.0
69,documents_methodology,report::r016_mckesson__20240__impactreport,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0601
,for_scope,methodology::batch_01__r016_mckesson__20240__impactreport__p69__scope_1__0601,scope::Scope 1
