evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p73__inventory__0893,assurance::Report disclosure
73,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p73__inventory__0894
,has_data_source_type,methodology::batch_07__r305_denso__20240__annualreport__p73__inventory__0894,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p73__inventory__0894,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r305_denso__20240__annualreport__p73__inventory__0894,scope3::15.0
85,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p85__inventory__0895
,has_data_source_type,methodology::batch_07__r305_denso__20240__annualreport__p85__inventory__0895,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p85__inventory__0895,assurance::Report disclosure
92,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p92__inventory__0896
,has_data_source_type,methodology::batch_07__r305_denso__20240__annualreport__p92__inventory__0896,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p92__inventory__0896,assurance::Report disclosure
93,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p93__inventory__0897
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p93__inventory__0897,assurance::Verification
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p93__inventory__0897,activity::Process emissions
97,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p97__inventory__0898
,has_data_source_type,methodology::batch_07__r305_denso__20240__annualreport__p97__inventory__0898,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p97__inventory__0898,assurance::Report disclosure
41,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0899
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0899,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0899,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0899,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0899,scope3::11.0
41,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0900
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0900,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0900,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_1__0900,activity::Value-chain activities
41,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0901
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0901,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0901,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0901,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0901,scope3::11.0
41,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0902
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0902,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0902,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p41__scope_3__0902,activity::Value-chain activities
74,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0903
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0903,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0903,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0903,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0903,scope3::11.0
74,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0904
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0904,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0904,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_1__0904,activity::Value-chain activities
74,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0905
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0905,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0905,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0905,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0905,scope3::11.0
74,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0906
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0906,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0906,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p74__scope_3__0906,activity::Value-chain activities
77,documents_methodology,report::r305_denso__20240__annualreport,methodology::batch_07__r305_denso__20240__annualreport__p77__scope_3__0907
,for_scope,methodology::batch_07__r305_denso__20240__annualreport__p77__scope_3__0907,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r305_denso__20240__annualreport__p77__scope_3__0907,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r305_denso__20240__annualreport__p77__scope_3__0907,activity::Value-chain activities
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0908
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0908,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0908,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0908,calc_method::Market-based
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0909
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0909,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0909,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0909,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_1__0909,activity::Purchased electricity
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0910
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0910,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0910,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0910,calc_method::Market-based
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0911
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0911,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0911,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0911,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_2__0911,activity::Purchased electricity
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0912
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0912,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0912,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0912,calc_method::Market-based
9,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0913
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0913,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0913,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0913,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p9__scope_3__0913,activity::Purchased electricity
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0914
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0914,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0914,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0914,calc_method::Market-based
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0915
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0915,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0915,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0915,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_1__0915,activity::Purchased electricity
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0916
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0916,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0916,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0916,calc_method::Market-based
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0917
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0917,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0917,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0917,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0917,activity::Purchased electricity
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0918
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0918,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0918,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0918,calc_method::Market-based
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0919
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0919,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0919,assurance::Assurance
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0919,calc_method::Market-based
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_3__0919,activity::Purchased electricity
36,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0920
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0920,scope::Scope 1
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0920,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0920,assurance::Report disclosure
36,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0921
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0921,scope::Scope 1
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0921,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0921,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_1__0921,activity::Value-chain activities
36,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0922
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0922,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0922,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0922,assurance::Report disclosure
36,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0923
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0923,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0923,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0923,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p36__scope_3__0923,activity::Value-chain activities
37,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0924
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0924,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0924,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0924,assurance::Report disclosure
37,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0925
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0925,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0925,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0925,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p37__scope_3__0925,activity::Value-chain activities
38,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0926
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0926,scope::Scope 2
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0926,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0926,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p38__scope_2__0926,calc_method::Market-based
39,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0927
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0927,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0927,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0927,assurance::Report disclosure
39,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0928
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0928,scope::Scope 3
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0928,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0928,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p39__scope_3__0928,activity::Value-chain activities
40,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p40__inventory__0929
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p40__inventory__0929,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p40__inventory__0929,assurance::Report disclosure
42,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p42__inventory__0930
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p42__inventory__0930,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p42__inventory__0930,assurance::Report disclosure
55,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0931
,for_scope,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0931,scope::Scope 2
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0931,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0931,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p55__scope_2__0931,calc_method::Market-based
61,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p61__inventory__0932
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p61__inventory__0932,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p61__inventory__0932,assurance::Report disclosure
89,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p89__inventory__0933
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p89__inventory__0933,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p89__inventory__0933,assurance::Report disclosure
107,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p107__inventory__0934
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p107__inventory__0934,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p107__inventory__0934,assurance::Report disclosure
124,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p124__inventory__0935
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p124__inventory__0935,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p124__inventory__0935,assurance::Report disclosure
132,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p132__inventory__0936
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p132__inventory__0936,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p132__inventory__0936,assurance::Report disclosure
133,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p133__inventory__0937
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p133__inventory__0937,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p133__inventory__0937,assurance::Report disclosure
134,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p134__inventory__0938
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p134__inventory__0938,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p134__inventory__0938,assurance::Report disclosure
135,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p135__inventory__0939
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p135__inventory__0939,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p135__inventory__0939,assurance::Report disclosure
136,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p136__inventory__0940
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p136__inventory__0940,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p136__inventory__0940,assurance::Report disclosure
140,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p140__inventory__0941
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p140__inventory__0941,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p140__inventory__0941,assurance::Report disclosure
144,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p144__inventory__0942
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p144__inventory__0942,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p144__inventory__0942,assurance::Report disclosure
145,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p145__inventory__0943
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p145__inventory__0943,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p145__inventory__0943,assurance::Report disclosure
147,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p147__inventory__0944
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p147__inventory__0944,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p147__inventory__0944,assurance::Report disclosure
151,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0945
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0945,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0945,assurance::Report disclosure
151,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0946
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0946,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0946,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p151__inventory__0946,scope3::15.0
156,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0947
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0947,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0947,assurance::Report disclosure
156,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0948
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0948,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0948,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p156__inventory__0948,activity::Process emissions
158,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p158__inventory__0949
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p158__inventory__0949,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p158__inventory__0949,assurance::Report disclosure
166,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p166__inventory__0950
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p166__inventory__0950,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p166__inventory__0950,assurance::Report disclosure
168,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p168__inventory__0951
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p168__inventory__0951,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p168__inventory__0951,assurance::Report disclosure
171,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p171__inventory__0952
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p171__inventory__0952,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p171__inventory__0952,assurance::Report disclosure
183,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p183__inventory__0953
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p183__inventory__0953,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p183__inventory__0953,assurance::Report disclosure
188,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p188__inventory__0954
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p188__inventory__0954,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p188__inventory__0954,assurance::Report disclosure
209,documents_methodology,report::r310_vodafonegroup__20250__annualreport,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p209__inventory__0955
,has_data_source_type,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p209__inventory__0955,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r310_vodafonegroup__20250__annualreport__p209__inventory__0955,assurance::Report disclosure
